,id,age,sequence_agreement_number,expense_all,expense_in_contract,visits_on_contract,sale_year,sale_month,sale_day,sale_hour,sale_minute,sale_second,end_year,end_month,end_day,end_hour,end_minute,end_second,gender_Мужской,agreement_Заблокирован,agreement_Закрыт,agreement_Заморожен,agreement_Продан,renewal_Не продлено,renewal_Отказ от продления,renewal_Продлено,age_group_Младенец,age_group_Дошкольник,age_group_Ребёнок,age_group_Подросток,age_group_Молодой,age_group_Взрослый,age_group_Пожилой
1126,6d6a6dbf-55e2-4745,58,2,45682.51,25582.51,39,2022,10,31,19,42,43,2024,5,21,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1127,87693848-6a6a-4b77,33,2,58380.43,26130.43,3,2022,10,31,19,42,40,2023,11,7,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1128,c1acc1db-7692-45ad,9,2,26130.43,26130.43,8,2022,10,31,19,42,9,2023,11,7,23,59,59,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1129,32a7e44d-8ebc-47f0,31,2,58380.43,26130.43,58,2022,10,31,19,41,30,2023,11,7,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1130,88bdecb7-abea-441e,41,3,69446.62,7225.9,55,2022,10,31,19,11,25,2024,7,16,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1131,220aa565-6207-4d2b,40,2,57404.5,23904.5,20,2022,10,31,19,4,26,2024,1,11,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1132,08136129-314c-4393,37,4,102574.1,19874.1,93,2022,10,31,18,21,36,2023,10,31,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1133,b7ccd74c-17c8-48a8,32,1,0.0,0.0,0,2022,10,31,18,20,53,2022,12,14,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1134,fe58e95b-8977-4bb0,46,1,36370.15,36370.15,9,2022,10,31,18,13,31,2023,10,31,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1135,01415f7a-c0c7-45dc,46,1,19553.55,19553.55,28,2022,10,31,17,28,40,2023,11,3,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1136,21ce2bc4-e8bf-45a1,52,1,-20130.3,-20130.3,2,2022,10,31,17,24,53,2023,2,9,11,5,16,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1137,b3b7e2a1-fdc0-41f0,51,3,43784.86,12733.86,2,2022,10,31,17,24,11,2023,11,20,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1138,c2ce6e0a-ebf4-4993,70,1,6739.61,6739.61,11,2022,10,31,17,4,48,2024,1,2,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1139,121d887c-858d-4796,61,1,6739.61,6739.61,11,2022,10,31,17,4,24,2024,1,2,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1140,b4998e0b-dc05-4995,49,6,186946.89,12196.89,45,2022,10,31,16,19,26,2023,11,27,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1141,f312c42a-2352-430f,51,6,187330.44,12580.44,103,2022,10,31,16,7,57,2023,11,22,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1144,6a458efb-5ab3-462b,46,5,158512.86,25822.23,10,2022,10,31,15,10,58,2023,11,16,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1145,a47fbef6-f3ed-44c0,14,3,56609.98,24109.98,33,2022,10,31,15,8,8,2024,1,5,23,59,59,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1147,96cfb0c2-3098-43eb,48,2,56952.43,24452.43,23,2022,10,31,14,52,6,2023,12,26,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1148,c1b46794-fa8f-4870,40,4,115107.8,13807.8,14,2022,10,31,14,34,21,2023,11,6,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1149,bf83e250-4b66-4dfb,37,3,92301.8,25342.8,2,2022,10,31,14,29,23,2023,11,30,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1150,0fd42759-0ce7-412f,75,5,102600.36,10650.36,31,2022,10,31,14,23,48,2023,10,31,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1151,5159577c-e6b5-4306,29,2,46000.0,20000.0,26,2022,10,31,13,45,48,2023,5,2,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
1152,8880c248-bac9-4964,65,6,168692.1,11966.76,8,2022,10,31,12,6,23,2023,11,30,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1153,414b4164-bd38-4ffa,61,2,61370.15,36301.66,61,2022,10,31,11,52,17,2023,11,2,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1154,0e7ba22c-62c0-468d,19,2,26404.39,26404.39,20,2022,10,31,0,0,0,2023,10,30,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1155,728cbeef-fadd-4901,28,3,0.0,0.0,60,2022,10,31,0,0,0,2025,10,30,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1156,352b0a9a-7cf5-4a1c,41,1,0.0,0.0,18,2022,10,31,0,0,0,2023,1,30,14,51,22,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1157,79f50a60-211c-49fd,39,1,0.0,0.0,5,2022,10,31,0,0,0,2023,2,27,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1158,00c6bc40-56d1-4fb5,20,1,10707.62,10707.62,52,2022,10,31,0,0,0,2023,10,30,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1159,d9f95766-1f0c-4dfe,45,1,0.0,0.0,69,2022,10,31,0,0,0,2023,10,30,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1160,64f36c61-6423-4c15,0,1,60000.0,60000.0,16,2022,10,31,0,0,0,2023,4,29,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1163,3fcf0fa5-b866-474b,48,5,162890.0,14777.7,54,2022,10,30,18,49,20,2023,10,31,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1164,3b875436-32ee-4876,40,2,54116.5,25137.33,1,2022,10,30,18,19,14,2023,12,6,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1165,589e243d-e505-4ec0,18,4,66233.24,10383.24,34,2022,10,30,17,21,16,2024,3,11,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1166,2cf96d1e-4c0f-4abd,48,3,109446.08,25822.23,28,2022,10,30,17,10,17,2023,11,16,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1167,42716724-1c4e-4424,28,1,0.0,0.0,1,2022,10,30,17,8,43,2022,11,14,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1168,48b1b45d-6d8a-4c4c,9,3,69612.3,17542.3,29,2022,10,30,17,7,5,2023,10,31,23,59,59,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
